"Date","Location","Variable","Value"
2020-07-06 13:50:00,"HV3","Dis.Oxygen.Sat (%)","99.4"
2020-07-06 13:50:00,"HV3","pH.25DegC (pH)","7.9"
2020-07-06 13:50:00,"HV3","NO3.NO2.as.N (ppb)","304"
2020-07-06 13:50:00,"HV3","P..Tot. (ppb)","30"
2020-07-06 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","1553"
2020-07-06 13:50:00,"HV3","E.Coli (MPN/100ml)","44"
2020-08-11 13:50:00,"HV3","Water.Temp (°C)","9.60000000000002"
2020-08-11 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","2.5"
2020-08-11 13:50:00,"HV3","Dis.Oxygen.Sat (%)","100"
2020-08-11 13:50:00,"HV3","pH.25DegC (pH)","7.9"
2020-08-11 13:50:00,"HV3","NO3.NO2.as.N (ppb)","376"
2020-08-11 13:50:00,"HV3","P..Tot. (ppb)","13"
2020-08-11 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","194"
2020-08-11 13:50:00,"HV3","E.Coli (MPN/100ml)","13"
2020-09-01 13:55:00,"HV3","Water.Temp (°C)","13"
2020-09-01 13:55:00,"HV3","Turbidity..Form.Neph. (FNU)","6.4"
2020-09-01 13:55:00,"HV3","Dis.Oxygen.Sat (%)","106.8"
2020-09-01 13:55:00,"HV3","pH.25DegC (pH)","8.1"
2020-09-01 13:55:00,"HV3","NO3.NO2.as.N (ppb)","129"
2020-09-01 13:55:00,"HV3","P..Tot. (ppb)","11"
2020-09-01 13:55:00,"HV3","Tot.Coliforms (MPN/100ml)","45"
2020-09-01 13:55:00,"HV3","E.Coli (MPN/100ml)","4"
2020-10-05 13:50:00,"HV3","Water.Temp (°C)","17"
2020-10-05 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","6.4"
2020-10-05 13:50:00,"HV3","Dis.Oxygen.Sat (%)","102.7"
2020-10-05 13:50:00,"HV3","pH.25DegC (pH)","7.9"
2020-10-05 13:50:00,"HV3","NO3.NO2.as.N (ppb)","92"
2020-10-05 13:50:00,"HV3","P..Tot. (ppb)","11"
2020-10-05 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","96"
2020-10-05 13:50:00,"HV3","E.Coli (MPN/100ml)","2"
2020-11-02 13:50:00,"HV3","Water.Temp (°C)","19.3"
2020-11-02 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","3.6"
2020-11-02 13:50:00,"HV3","Dis.Oxygen.Sat (%)","109.6"
2020-11-02 13:50:00,"HV3","pH.25DegC (pH)","8.3"
2020-11-02 13:50:00,"HV3","NO3.NO2.as.N (ppb)","22"
2020-11-02 13:50:00,"HV3","P..Tot. (ppb)","10"
2020-11-02 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","129"
2020-11-02 13:50:00,"HV3","E.Coli (MPN/100ml)","16"
2020-12-01 13:50:00,"HV3","Water.Temp (°C)","15"
2020-12-01 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","3.8"
2020-12-01 13:50:00,"HV3","Dis.Oxygen.Sat (%)","99.7"
2020-12-01 13:50:00,"HV3","pH.25DegC (pH)","8"
2020-12-01 13:50:00,"HV3","NO3.NO2.as.N (ppb)","68"
2020-12-01 13:50:00,"HV3","P..Tot. (ppb)","13"
2020-12-01 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","517"
2020-12-01 13:50:00,"HV3","E.Coli (MPN/100ml)","62"
2021-01-11 13:50:00,"HV3","Water.Temp (°C)","23.6"
2021-01-11 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","5.2"
2021-01-11 13:50:00,"HV3","Dis.Oxygen.Sat (%)","108.9"
2021-01-11 13:50:00,"HV3","pH.25DegC (pH)","8.4"
2021-01-11 13:50:00,"HV3","NO3.NO2.as.N (ppb)","25"
2021-01-11 13:50:00,"HV3","P..Tot. (ppb)","14"
2021-01-11 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","921"
2021-01-11 13:50:00,"HV3","E.Coli (MPN/100ml)","22"
2021-02-01 13:50:00,"HV3","Water.Temp (°C)","23.5"
2021-02-01 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","1.7"
2021-02-01 13:50:00,"HV3","Dis.Oxygen.Sat (%)","113.5"
2021-02-01 13:50:00,"HV3","pH.25DegC (pH)","8.3"
2021-02-01 13:50:00,"HV3","NO3.NO2.as.N (ppb)","7"
2021-02-01 13:50:00,"HV3","P..Tot. (ppb)","13"
2021-02-01 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","1046"
2021-02-01 13:50:00,"HV3","E.Coli (MPN/100ml)","31"
2021-03-01 13:55:00,"HV3","Water.Temp (°C)","22.4"
2021-03-01 13:55:00,"HV3","Turbidity..Form.Neph. (FNU)","1.3"
2021-03-01 13:55:00,"HV3","Dis.Oxygen.Sat (%)","123.8"
2021-03-01 13:55:00,"HV3","pH.25DegC (pH)","8.6"
2021-03-01 13:55:00,"HV3","NO3.NO2.as.N (ppb)","20"
2021-03-01 13:55:00,"HV3","P..Tot. (ppb)","16"
2021-03-01 13:55:00,"HV3","Tot.Coliforms (MPN/100ml)","2419"
2021-03-01 13:55:00,"HV3","E.Coli (MPN/100ml)","48"
2021-04-06 13:50:00,"HV3","Water.Temp (°C)","19.5"
2021-04-06 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","2.7"
2021-04-06 13:50:00,"HV3","Dis.Oxygen.Sat (%)","126.8"
2021-04-06 13:50:00,"HV3","pH.25DegC (pH)","8.6"
2021-04-06 13:50:00,"HV3","NO3.NO2.as.N (ppb)","76"
2021-04-06 13:50:00,"HV3","P..Tot. (ppb)","18"
2021-04-06 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","1203"
2021-04-06 13:50:00,"HV3","E.Coli (MPN/100ml)","75"
2021-05-03 14:00:00,"HV3","Water.Temp (°C)","14.9"
2021-05-03 14:00:00,"HV3","Turbidity..Form.Neph. (FNU)","0.92"
2021-05-03 14:00:00,"HV3","Dis.Oxygen.Sat (%)","120.2"
2021-05-03 14:00:00,"HV3","pH.25DegC (pH)","8.5"
2021-05-03 14:00:00,"HV3","NO3.NO2.as.N (ppb)","100"
2021-05-03 14:00:00,"HV3","P..Tot. (ppb)","16"
2021-05-03 14:00:00,"HV3","Tot.Coliforms (MPN/100ml)","866"
2021-05-03 14:00:00,"HV3","E.Coli (MPN/100ml)","32"
2021-06-01 14:00:00,"HV3","Water.Temp (°C)","11.5"
2021-06-01 14:00:00,"HV3","Turbidity..Form.Neph. (FNU)","6.8"
2021-06-01 14:00:00,"HV3","Dis.Oxygen.Sat (%)","100.9"
2021-06-01 14:00:00,"HV3","pH.25DegC (pH)","8"
2021-06-01 14:00:00,"HV3","NO3.NO2.as.N (ppb)","65"
2021-06-01 14:00:00,"HV3","P..Tot. (ppb)","4"
2021-06-01 14:00:00,"HV3","Tot.Coliforms (MPN/100ml)","579"
2021-06-01 14:00:00,"HV3","E.Coli (MPN/100ml)","20"
2021-07-13 14:00:00,"HV3","Water.Temp (°C)",NA
2021-07-13 14:00:00,"HV3","Turbidity..Form.Neph. (FNU)","3.2"
2021-07-13 14:00:00,"HV3","Dis.Oxygen.Sat (%)",NA
2021-07-13 14:00:00,"HV3","pH.25DegC (pH)","7.9"
2021-07-13 14:00:00,"HV3","NO3.NO2.as.N (ppb)","128"
2021-07-13 14:00:00,"HV3","P..Tot. (ppb)","10"
2021-07-13 14:00:00,"HV3","Tot.Coliforms (MPN/100ml)","461"
2021-07-13 14:00:00,"HV3","E.Coli (MPN/100ml)","48"
2021-09-14 14:30:00,"HV3","Water.Temp (°C)","12.9"
2021-09-14 14:30:00,"HV3","Turbidity..Form.Neph. (FNU)","2.8"
2021-09-14 14:30:00,"HV3","Dis.Oxygen.Sat (%)","104"
2021-09-14 14:30:00,"HV3","pH.25DegC (pH)","8.4"
2021-09-14 14:30:00,"HV3","NO3.NO2.as.N (ppb)","13"
2021-09-14 14:30:00,"HV3","P..Tot. (ppb)","7"
2021-09-14 14:30:00,"HV3","Tot.Coliforms (MPN/100ml)","130"
2021-09-14 14:30:00,"HV3","E.Coli (MPN/100ml)","18"
2021-10-12 13:35:00,"HV3","Water.Temp (°C)","17.1"
2021-10-12 13:35:00,"HV3","Turbidity..Form.Neph. (FNU)","2.8"
2021-10-12 13:35:00,"HV3","Dis.Oxygen.Sat (%)","105.5"
2021-10-12 13:35:00,"HV3","pH.25DegC (pH)","8.2"
2021-10-12 13:35:00,"HV3","NO3.NO2.as.N (ppb)","33"
2021-10-12 13:35:00,"HV3","P..Tot. (ppb)","8"
2021-10-12 13:35:00,"HV3","Tot.Coliforms (MPN/100ml)","49"
2021-10-12 13:35:00,"HV3","E.Coli (MPN/100ml)","6"
2021-11-09 13:35:00,"HV3","Water.Temp (°C)","19.6"
2021-11-09 13:35:00,"HV3","Turbidity..Form.Neph. (FNU)","36.8"
2021-11-09 13:35:00,"HV3","Dis.Oxygen.Sat (%)","103.1"
2021-11-09 13:35:00,"HV3","pH.25DegC (pH)","8"
2021-11-09 13:35:00,"HV3","NO3.NO2.as.N (ppb)","74"
2021-11-09 13:35:00,"HV3","P..Tot. (ppb)","47"
2021-11-09 13:35:00,"HV3","Tot.Coliforms (MPN/100ml)","1120"
2021-11-09 13:35:00,"HV3","E.Coli (MPN/100ml)","178"
2021-12-14 14:00:00,"HV3","Water.Temp (°C)","20.1"
2021-12-14 14:00:00,"HV3","Turbidity..Form.Neph. (FNU)","19.1"
2021-12-14 14:00:00,"HV3","Dis.Oxygen.Sat (%)","103.8"
2021-12-14 14:00:00,"HV3","pH.25DegC (pH)","8.1"
2021-12-14 14:00:00,"HV3","NO3.NO2.as.N (ppb)","31"
2021-12-14 14:00:00,"HV3","P..Tot. (ppb)","20"
2021-12-14 14:00:00,"HV3","Tot.Coliforms (MPN/100ml)","2419"
2021-12-14 14:00:00,"HV3","E.Coli (MPN/100ml)","91"
2022-01-25 13:55:00,"HV3","Water.Temp (°C)","22.4"
2022-01-25 13:55:00,"HV3","Turbidity..Form.Neph. (FNU)","3.2"
2022-01-25 13:55:00,"HV3","Dis.Oxygen.Sat (%)","112.3"
2022-01-25 13:55:00,"HV3","pH.25DegC (pH)","8.3"
2022-01-25 13:55:00,"HV3","NO3.NO2.as.N (ppb)","12"
2022-01-25 13:55:00,"HV3","P..Tot. (ppb)","20"
2022-01-25 13:55:00,"HV3","Tot.Coliforms (MPN/100ml)","2419"
2022-01-25 13:55:00,"HV3","E.Coli (MPN/100ml)","63"
2022-02-15 14:20:00,"HV3","Water.Temp (°C)","20.7"
2022-02-15 14:20:00,"HV3","Turbidity..Form.Neph. (FNU)","25.1"
2022-02-15 14:20:00,"HV3","Dis.Oxygen.Sat (%)","99.9"
2022-02-15 14:20:00,"HV3","pH.25DegC (pH)","8"
2022-02-15 14:20:00,"HV3","NO3.NO2.as.N (ppb)","110"
2022-02-15 14:20:00,"HV3","P..Tot. (ppb)","32"
2022-02-15 14:20:00,"HV3","Tot.Coliforms (MPN/100ml)","2419"
2022-02-15 14:20:00,"HV3","E.Coli (MPN/100ml)","135"
2022-03-14 13:50:00,"HV3","Water.Temp (°C)","19.5"
2022-03-14 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","0.62"
2022-03-14 13:50:00,"HV3","Dis.Oxygen.Sat (%)","109.6"
2022-03-14 13:50:00,"HV3","pH.25DegC (pH)","8.5"
2022-03-14 13:50:00,"HV3","NO3.NO2.as.N (ppb)","8"
2022-03-14 13:50:00,"HV3","P..Tot. (ppb)","9"
2022-03-14 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","579"
2022-03-14 13:50:00,"HV3","E.Coli (MPN/100ml)","79"
2022-04-19 14:30:00,"HV3","Water.Temp (°C)","17.5"
2022-04-19 14:30:00,"HV3","Turbidity..Form.Neph. (FNU)","4.1"
2022-04-19 14:30:00,"HV3","Dis.Oxygen.Sat (%)","105.8"
2022-04-19 14:30:00,"HV3","pH.25DegC (pH)","8.3"
2022-04-19 14:30:00,"HV3","NO3.NO2.as.N (ppb)","163"
2022-04-19 14:30:00,"HV3","P..Tot. (ppb)","16"
2022-04-19 14:30:00,"HV3","Tot.Coliforms (MPN/100ml)","613"
2022-04-19 14:30:00,"HV3","E.Coli (MPN/100ml)","19"
2022-05-09 14:20:00,"HV3","Water.Temp (°C)","14.4"
2022-05-09 14:20:00,"HV3","Turbidity..Form.Neph. (FNU)","1.1"
2022-05-09 14:20:00,"HV3","Dis.Oxygen.Sat (%)","108.9"
2022-05-09 14:20:00,"HV3","pH.25DegC (pH)","8.4"
2022-05-09 14:20:00,"HV3","NO3.NO2.as.N (ppb)","5"
2022-05-09 14:20:00,"HV3","P..Tot. (ppb)","11"
2022-05-09 14:20:00,"HV3","Tot.Coliforms (MPN/100ml)","1986"
2022-05-09 14:20:00,"HV3","E.Coli (MPN/100ml)","34"
2022-06-14 13:50:00,"HV3","Water.Temp (°C)","10"
2022-06-14 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","322"
2022-06-14 13:50:00,"HV3","Dis.Oxygen.Sat (%)","98.7"
2022-06-14 13:50:00,"HV3","pH.25DegC (pH)","7.9"
2022-06-14 13:50:00,"HV3","NO3.NO2.as.N (ppb)","96"
2022-06-14 13:50:00,"HV3","P..Tot. (ppb)","407"
2022-06-14 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","3873"
2022-06-14 13:50:00,"HV3","E.Coli (MPN/100ml)","496"
2022-07-19 14:00:00,"HV3","Water.Temp (°C)","9.5"
2022-07-19 14:00:00,"HV3","Turbidity..Form.Neph. (FNU)","32"
2022-07-19 14:00:00,"HV3","Dis.Oxygen.Sat (%)","98.4"
2022-07-19 14:00:00,"HV3","pH.25DegC (pH)","8"
2022-07-19 14:00:00,"HV3","NO3.NO2.as.N (ppb)","289"
2022-07-19 14:00:00,"HV3","P..Tot. (ppb)","56"
2022-07-19 14:00:00,"HV3","Tot.Coliforms (MPN/100ml)","687"
2022-07-19 14:00:00,"HV3","E.Coli (MPN/100ml)","71"
2022-08-09 14:15:00,"HV3","Water.Temp (°C)","10.6"
2022-08-09 14:15:00,"HV3","Turbidity..Form.Neph. (FNU)","12.6"
2022-08-09 14:15:00,"HV3","Dis.Oxygen.Sat (%)","98.7"
2022-08-09 14:15:00,"HV3","pH.25DegC (pH)","8"
2022-08-09 14:15:00,"HV3","NO3.NO2.as.N (ppb)","230"
2022-08-09 14:15:00,"HV3","P..Tot. (ppb)","33"
2022-08-09 14:15:00,"HV3","Tot.Coliforms (MPN/100ml)","1414"
2022-08-09 14:15:00,"HV3","E.Coli (MPN/100ml)","240"
2022-09-13 14:15:00,"HV3","Water.Temp (°C)","13.1"
2022-09-13 14:15:00,"HV3","Turbidity..Form.Neph. (FNU)","126"
2022-09-13 14:15:00,"HV3","Dis.Oxygen.Sat (%)","99"
2022-09-13 14:15:00,"HV3","pH.25DegC (pH)","8"
2022-09-13 14:15:00,"HV3","NO3.NO2.as.N (ppb)","264"
2022-09-13 14:15:00,"HV3","P..Tot. (ppb)","302"
2022-09-13 14:15:00,"HV3","Tot.Coliforms (MPN/100ml)","1354"
2022-09-13 14:15:00,"HV3","E.Coli (MPN/100ml)","249"
2022-10-11 15:20:00,"HV3","Water.Temp (°C)","14.3"
2022-10-11 15:20:00,"HV3","Turbidity..Form.Neph. (FNU)","15.3"
2022-10-11 15:20:00,"HV3","Dis.Oxygen.Sat (%)","99.4"
2022-10-11 15:20:00,"HV3","pH.25DegC (pH)","7.9"
2022-10-11 15:20:00,"HV3","NO3.NO2.as.N (ppb)","304"
2022-10-11 15:20:00,"HV3","P..Tot. (ppb)","42"
2022-10-11 15:20:00,"HV3","Tot.Coliforms (MPN/100ml)","365"
2022-10-11 15:20:00,"HV3","E.Coli (MPN/100ml)","44"
2022-11-09 15:10:00,"HV3","Water.Temp (°C)","16.8"
2022-11-09 15:10:00,"HV3","Turbidity..Form.Neph. (FNU)","1.7"
2022-11-09 15:10:00,"HV3","Dis.Oxygen.Sat (%)","125.3"
2022-11-09 15:10:00,"HV3","pH.25DegC (pH)","9"
2022-11-09 15:10:00,"HV3","NO3.NO2.as.N (ppb)","2"
2022-11-09 15:10:00,"HV3","P..Tot. (ppb)","8"
2022-11-09 15:10:00,"HV3","Tot.Coliforms (MPN/100ml)","517"
2022-11-09 15:10:00,"HV3","E.Coli (MPN/100ml)","16"
2022-12-07 14:15:00,"HV3","Water.Temp (°C)","16.8"
2022-12-07 14:15:00,"HV3","Turbidity..Form.Neph. (FNU)","1.2"
2022-12-07 14:15:00,"HV3","Dis.Oxygen.Sat (%)","101.5"
2022-12-07 14:15:00,"HV3","pH.25DegC (pH)","8.2"
2022-12-07 14:15:00,"HV3","NO3.NO2.as.N (ppb)","135"
2022-12-07 14:15:00,"HV3","P..Tot. (ppb)","11"
2022-12-07 14:15:00,"HV3","Tot.Coliforms (MPN/100ml)","488"
2022-12-07 14:15:00,"HV3","E.Coli (MPN/100ml)","26"
2023-01-17 14:00:00,"HV3","Water.Temp (°C)","20"
2023-01-17 14:00:00,"HV3","Turbidity..Form.Neph. (FNU)","67.9"
2023-01-17 14:00:00,"HV3","Dis.Oxygen.Sat (%)","98.4"
2023-01-17 14:00:00,"HV3","pH.25DegC (pH)","8"
2023-01-17 14:00:00,"HV3","NO3.NO2.as.N (ppb)","323"
2023-01-17 14:00:00,"HV3","P..Tot. (ppb)","138"
2023-01-17 14:00:00,"HV3","Tot.Coliforms (MPN/100ml)","2419"
2023-01-17 14:00:00,"HV3","E.Coli (MPN/100ml)","122"
2023-03-14 14:15:00,"HV3","Water.Temp (°C)","18.2"
2023-03-14 14:15:00,"HV3","Turbidity..Form.Neph. (FNU)","24.6"
2023-03-14 14:15:00,"HV3","Dis.Oxygen.Sat (%)","100.3"
2023-03-14 14:15:00,"HV3","pH.25DegC (pH)","8.2"
2023-03-14 14:15:00,"HV3","NO3.NO2.as.N (ppb)","283"
2023-03-14 14:15:00,"HV3","P..Tot. (ppb)","30"
2023-03-14 14:15:00,"HV3","Tot.Coliforms (MPN/100ml)","2419"
2023-03-14 14:15:00,"HV3","E.Coli (MPN/100ml)","61"
2023-05-09 14:50:00,"HV3","Water.Temp (°C)","14.8"
2023-05-09 14:50:00,"HV3","Turbidity..Form.Neph. (FNU)","62.1"
2023-05-09 14:50:00,"HV3","Dis.Oxygen.Sat (%)","95.8"
2023-05-09 14:50:00,"HV3","pH.25DegC (pH)","8.3"
2023-05-09 14:50:00,"HV3","NO3.NO2.as.N (ppb)","175"
2023-05-09 14:50:00,"HV3","P..Tot. (ppb)","30"
2023-05-09 14:50:00,"HV3","Tot.Coliforms (MPN/100ml)","727"
2023-05-09 14:50:00,"HV3","E.Coli (MPN/100ml)","32"
2023-07-20 14:20:00,"HV3","Water.Temp (°C)","10"
2023-07-20 14:20:00,"HV3","Turbidity..Form.Neph. (FNU)","63.8"
2023-07-20 14:20:00,"HV3","Dis.Oxygen.Sat (%)","98.2"
2023-07-20 14:20:00,"HV3","pH.25DegC (pH)","8"
2023-07-20 14:20:00,"HV3","NO3.NO2.as.N (ppb)","416"
2023-07-20 14:20:00,"HV3","P..Tot. (ppb)","73"
2023-07-20 14:20:00,"HV3","Tot.Coliforms (MPN/100ml)","980"
2023-07-20 14:20:00,"HV3","E.Coli (MPN/100ml)","24"
2023-08-16 14:35:00,"HV3","Water.Temp (°C)","10.4"
2023-08-16 14:35:00,"HV3","Turbidity..Form.Neph. (FNU)","13.2"
2023-08-16 14:35:00,"HV3","Dis.Oxygen.Sat (%)","106.8"
2023-08-16 14:35:00,"HV3","pH.25DegC (pH)","8.1"
2023-08-16 14:35:00,"HV3","NO3.NO2.as.N (ppb)","208"
2023-08-16 14:35:00,"HV3","P..Tot. (ppb)","15"
2023-08-16 14:35:00,"HV3","Tot.Coliforms (MPN/100ml)","27"
2023-08-16 14:35:00,"HV3","E.Coli (MPN/100ml)","1"
2023-10-26 13:57:00,"HV3","Water.Temp (°C)","19.1"
2023-10-26 13:57:00,"HV3","Turbidity..Form.Neph. (FNU)","4.4"
2023-10-26 13:57:00,"HV3","Dis.Oxygen.Sat (%)","108.7"
2023-10-26 13:57:00,"HV3","pH.25DegC (pH)","8.3"
2023-10-26 13:57:00,"HV3","NO3.NO2.as.N (ppb)","93"
2023-10-26 13:57:00,"HV3","P..Tot. (ppb)","14"
2023-10-26 13:57:00,"HV3","Tot.Coliforms (MPN/100ml)","187"
2023-10-26 13:57:00,"HV3","E.Coli (MPN/100ml)","9"
2023-11-21 13:55:00,"HV3","Water.Temp (°C)","17.3"
2023-11-21 13:55:00,"HV3","Turbidity..Form.Neph. (FNU)","74.9"
2023-11-21 13:55:00,"HV3","Dis.Oxygen.Sat (%)","100.5"
2023-11-21 13:55:00,"HV3","pH.25DegC (pH)","8.2"
2023-11-21 13:55:00,"HV3","NO3.NO2.as.N (ppb)","238"
2023-11-21 13:55:00,"HV3","P..Tot. (ppb)","68"
2023-11-21 13:55:00,"HV3","Tot.Coliforms (MPN/100ml)","2419"
2023-11-21 13:55:00,"HV3","E.Coli (MPN/100ml)","1300"
2023-12-12 13:50:00,"HV3","Water.Temp (°C)","18.4"
2023-12-12 13:50:00,"HV3","Turbidity..Form.Neph. (FNU)","10.1"
2023-12-12 13:50:00,"HV3","Dis.Oxygen.Sat (%)","116.8"
2023-12-12 13:50:00,"HV3","pH.25DegC (pH)","8.7"
2023-12-12 13:50:00,"HV3","NO3.NO2.as.N (ppb)","8"
2023-12-12 13:50:00,"HV3","P..Tot. (ppb)","12"
2023-12-12 13:50:00,"HV3","Tot.Coliforms (MPN/100ml)","649"
2023-12-12 13:50:00,"HV3","E.Coli (MPN/100ml)","17"
2019-01-15 11:10:00,"RO6","Water.Temp (°C)","19.8"
2019-01-15 11:10:00,"RO6","Turbidity..Form.Neph. (FNU)","0.41"
2019-01-15 11:10:00,"RO6","Dis.Oxygen.Sat (%)","103.2"
2019-01-15 11:10:00,"RO6","pH.25DegC (pH)","8.1"
2019-01-15 11:10:00,"RO6","NO3.NO2.as.N (ppb)","2"
2019-01-15 11:10:00,"RO6","P..Tot. (ppb)","6"
2019-01-15 11:10:00,"RO6","Tot.Coliforms (MPN/100ml)","1553"
2019-01-15 11:10:00,"RO6","E.Coli (MPN/100ml)","26"
2019-02-12 10:47:00,"RO6","Water.Temp (°C)","21.5"
2019-02-12 10:47:00,"RO6","Turbidity..Form.Neph. (FNU)","0.5"
2019-02-12 10:47:00,"RO6","Dis.Oxygen.Sat (%)","105.9"
2019-02-12 10:47:00,"RO6","pH.25DegC (pH)","8.3"
2019-02-12 10:47:00,"RO6","NO3.NO2.as.N (ppb)","1"
2019-02-12 10:47:00,"RO6","P..Tot. (ppb)","4"
2019-02-12 10:47:00,"RO6","Tot.Coliforms (MPN/100ml)","150"
2019-02-12 10:47:00,"RO6","E.Coli (MPN/100ml)","1"
2019-03-12 10:42:00,"RO6","Water.Temp (°C)","20.5"
2019-03-12 10:42:00,"RO6","Turbidity..Form.Neph. (FNU)","0.22"
2019-03-12 10:42:00,"RO6","Dis.Oxygen.Sat (%)","104.4"
2019-03-12 10:42:00,"RO6","pH.25DegC (pH)","8.2"
2019-03-12 10:42:00,"RO6","NO3.NO2.as.N (ppb)","1"
2019-03-12 10:42:00,"RO6","P..Tot. (ppb)","4"
2019-03-12 10:42:00,"RO6","Tot.Coliforms (MPN/100ml)","436"
2019-03-12 10:42:00,"RO6","E.Coli (MPN/100ml)","13"
2019-04-16 11:01:00,"RO6","Water.Temp (°C)","18"
2019-04-16 11:01:00,"RO6","Turbidity..Form.Neph. (FNU)","0.38"
2019-04-16 11:01:00,"RO6","Dis.Oxygen.Sat (%)","101.8"
2019-04-16 11:01:00,"RO6","pH.25DegC (pH)","8.1"
2019-04-16 11:01:00,"RO6","NO3.NO2.as.N (ppb)","1"
2019-04-16 11:01:00,"RO6","P..Tot. (ppb)","4"
2019-04-16 11:01:00,"RO6","Tot.Coliforms (MPN/100ml)","110"
2019-04-16 11:01:00,"RO6","E.Coli (MPN/100ml)","1"
2019-05-14 11:57:00,"RO6","Water.Temp (°C)","15.9"
2019-05-14 11:57:00,"RO6","Turbidity..Form.Neph. (FNU)","0.45"
2019-05-14 11:57:00,"RO6","Dis.Oxygen.Sat (%)","101.4"
2019-05-14 11:57:00,"RO6","pH.25DegC (pH)","8.1"
2019-05-14 11:57:00,"RO6","NO3.NO2.as.N (ppb)","1"
2019-05-14 11:57:00,"RO6","P..Tot. (ppb)","4"
2019-05-14 11:57:00,"RO6","Tot.Coliforms (MPN/100ml)","71"
2019-05-14 11:57:00,"RO6","E.Coli (MPN/100ml)","7"
2019-06-10 12:24:00,"RO6","Water.Temp (°C)","13.6"
2019-06-10 12:24:00,"RO6","Turbidity..Form.Neph. (FNU)","0.69"
2019-06-10 12:24:00,"RO6","Dis.Oxygen.Sat (%)","101.4"
2019-06-10 12:24:00,"RO6","pH.25DegC (pH)","8"
2019-06-10 12:24:00,"RO6","NO3.NO2.as.N (ppb)","1"
2019-06-10 12:24:00,"RO6","P..Tot. (ppb)","4"
2019-06-10 12:24:00,"RO6","Tot.Coliforms (MPN/100ml)","29"
2019-06-10 12:24:00,"RO6","E.Coli (MPN/100ml)","1"
2019-07-16 10:50:00,"RO6","Water.Temp (°C)","11.8"
2019-07-16 10:50:00,"RO6","Turbidity..Form.Neph. (FNU)","0.36"
2019-07-16 10:50:00,"RO6","Dis.Oxygen.Sat (%)","99.8"
2019-07-16 10:50:00,"RO6","pH.25DegC (pH)","7.9"
2019-07-16 10:50:00,"RO6","NO3.NO2.as.N (ppb)","1"
2019-07-16 10:50:00,"RO6","P..Tot. (ppb)","5"
2019-07-16 10:50:00,"RO6","Tot.Coliforms (MPN/100ml)","133"
2019-07-16 10:50:00,"RO6","E.Coli (MPN/100ml)","4"
2019-08-13 11:34:00,"RO6","Water.Temp (°C)","11.1"
2019-08-13 11:34:00,"RO6","Turbidity..Form.Neph. (FNU)","1.2"
2019-08-13 11:34:00,"RO6","Dis.Oxygen.Sat (%)","101.1"
2019-08-13 11:34:00,"RO6","pH.25DegC (pH)","7.8"
2019-08-13 11:34:00,"RO6","NO3.NO2.as.N (ppb)","2"
2019-08-13 11:34:00,"RO6","P..Tot. (ppb)","6"
2019-08-13 11:34:00,"RO6","Tot.Coliforms (MPN/100ml)","131"
2019-08-13 11:34:00,"RO6","E.Coli (MPN/100ml)","1"
2019-09-10 11:43:00,"RO6","Water.Temp (°C)","11.2"
2019-09-10 11:43:00,"RO6","Turbidity..Form.Neph. (FNU)","0.4"
2019-09-10 11:43:00,"RO6","Dis.Oxygen.Sat (%)","99.4"
2019-09-10 11:43:00,"RO6","pH.25DegC (pH)","7.8"
2019-09-10 11:43:00,"RO6","NO3.NO2.as.N (ppb)","2"
2019-09-10 11:43:00,"RO6","P..Tot. (ppb)","6"
2019-09-10 11:43:00,"RO6","Tot.Coliforms (MPN/100ml)","387"
2019-09-10 11:43:00,"RO6","E.Coli (MPN/100ml)","1"
2019-10-14 11:58:00,"RO6","Water.Temp (°C)","13.5"
2019-10-14 11:58:00,"RO6","Turbidity..Form.Neph. (FNU)","0.25"
2019-10-14 11:58:00,"RO6","Dis.Oxygen.Sat (%)","100.4"
2019-10-14 11:58:00,"RO6","pH.25DegC (pH)","7.9"
2019-10-14 11:58:00,"RO6","NO3.NO2.as.N (ppb)","1"
2019-10-14 11:58:00,"RO6","P..Tot. (ppb)","5"
2019-10-14 11:58:00,"RO6","Tot.Coliforms (MPN/100ml)","261"
2019-10-14 11:58:00,"RO6","E.Coli (MPN/100ml)","2"
2019-11-12 11:20:00,"RO6","Water.Temp (°C)","15.2"
2019-11-12 11:20:00,"RO6","Turbidity..Form.Neph. (FNU)","0.42"
